Timestamp,Building,Floor,Range Number,Section Number,Shelf Number,Call No. Leading Alpha ,Call No. Leading Numeric,Call No. Ending Alpha ,Call No. Ending Numeric,Occupied Space,Stacked
5/31/2017 15:15:59,ZIM,2,45,5,3,DK,254,DK,254,30,No
5/31/2017 15:17:02,ZIM,2,45,5,4,DK,254,DK,254,32,No
5/31/2017 15:40:30,ZIM,2,45,5,5,DK,254,DK,254,30,No
5/31/2017 15:40:55,ZIM,2,45,5,6,DK,254,DK,254,31,No
5/31/2017 15:44:06,ZIM,2,45,6,1,DK,254,DK,254,32,No
5/31/2017 15:48:09,ZIM,2,45,6,2,DK,254,DK,254,32,No
5/31/2017 15:48:29,ZIM,2,45,6,3,DK,254,DK,254,31,No
5/31/2017 15:48:51,ZIM,2,45,6,4,DK,254,DK,254,28,No
5/31/2017 15:49:21,ZIM,2,45,6,5,DK,254,DK,258,33,No
5/31/2017 15:51:55,ZIM,2,45,6,6,DK,258,DK,258,34,No
5/31/2017 15:52:27,ZIM,2,45,7,1,DK,258,DK,262,35,No
5/31/2017 15:52:51,ZIM,2,45,7,2,DK,262,DK,262,33,No
5/31/2017 15:53:15,ZIM,2,45,7,3,DK,262,DK,264,29,No
5/31/2017 15:53:43,ZIM,2,45,7,4,DK,264,DK,265,35,No
5/31/2017 15:54:13,ZIM,2,45,7,5,DK,265,DK,265,35,No
5/31/2017 15:54:38,ZIM,2,45,7,6,DK,265,DK,265,32,No
5/31/2017 15:57:01,ZIM,2,45,8,1,DK,265,DK,265,32,No
5/31/2017 15:58:42,ZIM,2,45,8,2,DK,265,DK,265,32,No
5/31/2017 15:59:09,ZIM,2,45,8,3,DK,265,DK,265,31,No
5/31/2017 16:04:55,ZIM,2,45,8,4,DK,265,DK,265.19,29,No
5/31/2017 16:05:38,ZIM,2,45,8,5,DK,265.19,DK,265.42,32,No
5/31/2017 16:06:12,ZIM,2,45,8,6,DK,265.42,DK,265.8,33,No
5/31/2017 16:06:37,ZIM,2,45,9,1,DK,265.8,DK,265.9,32,No
5/31/2017 16:01:53,ZIM,2,45,9,2,DK,265.9,DK,266,30,No
5/31/2017 16:02:11,ZIM,2,45,9,3,DK,266,DK,266,31,No
5/31/2017 16:02:23,ZIM,2,45,9,4,DK,266,DK,266,31,No
5/31/2017 16:02:38,ZIM,2,45,9,5,DK,266,DK,266,29,No
5/31/2017 16:02:51,ZIM,2,45,9,6,DK,266,DK,266.3,32,No
5/31/2017 16:03:09,ZIM,2,45,10,1,DK,266.3,DK,266.4,32,No
5/31/2017 16:03:26,ZIM,2,45,10,2,DK,266.4,DK,266.5,30,No
5/31/2017 16:03:42,ZIM,2,45,10,3,DK,267,DK,267,30,No
5/31/2017 16:03:56,ZIM,2,45,10,4,DK,267,DK,267,30,No
5/31/2017 16:04:13,ZIM,2,45,10,5,DK,267,DK,267,31,No
,ZIM,2,45,10,6,DK,267,DK,267,30,No
5/31/2017 16:04:32,ZIM,2,45,11,1,DK,267,DK,268,35,No
5/31/2017 16:04:46,ZIM,2,45,11,2,DK,268,DK,268,34,No
5/31/2017 16:04:59,ZIM,2,45,11,3,DK,268,DK,268,34,No
5/31/2017 16:05:19,ZIM,2,45,11,4,DK,268,DK,268,35,No
5/31/2017 16:05:36,ZIM,2,45,11,5,DK,268,DK,268,35,No
5/31/2017 16:05:49,ZIM,2,45,11,6,DK,268,DK,268.3,33,No
5/31/2017 16:06:05,ZIM,2,45,12,1,DK,268.3,DK,268.5,33,No
5/31/2017 16:06:27,ZIM,2,45,12,2,DK,268.5,DK,273,32,No
5/31/2017 16:06:43,ZIM,2,45,12,3,DK,273,DK,274,30,No
5/31/2017 16:07:00,ZIM,2,45,12,4,DK,274,DK,274,30,No
5/31/2017 16:07:15,ZIM,2,45,12,5,DK,274,DK,274,31,No
5/31/2017 16:07:29,ZIM,2,45,12,6,DK,274,DK,274,30,No
5/31/2017 16:07:54,ZIM,2,45,13,1,DK,274,DK,274.3,31,No
5/31/2017 16:08:12,ZIM,2,45,13,2,DK,275,DK,275,35,No
5/31/2017 16:08:31,ZIM,2,45,13,3,DK,275,DK,275,31,No
5/31/2017 16:08:44,ZIM,2,45,13,4,DK,275,DK,276,32,No
5/31/2017 16:09:02,ZIM,2,45,13,5,DK,276,DK,276,29,No
5/31/2017 16:10:32,ZIM,2,45,13,6,DK,276,DK,286.5,33,No
5/31/2017 16:10:46,ZIM,2,45,14,1,DK,286.5,DK,288,32,No
5/31/2017 16:11:01,ZIM,2,45,14,2,DK,288,DK,288,30,No
5/31/2017 16:11:15,ZIM,2,45,14,3,DK,288,DK,289,30,No
5/31/2017 16:11:31,ZIM,2,45,14,4,DK,289,DK,290.3,32,No
5/31/2017 16:11:49,ZIM,2,45,14,5,DK,290.3,DK,290.3,32,No
5/31/2017 16:12:09,ZIM,2,45,14,6,DK,290.3,DK,411,34,No
5/31/2017 16:12:24,ZIM,2,46,1,1,DK,411,DK,418.5,27,No
5/31/2017 16:13:54,ZIM,2,46,1,2,DK,418,DK,436.5,30,No
5/31/2017 16:14:17,ZIM,2,46,1,3,DK,437,DK,440.5,33,No
5/31/2017 16:14:37,ZIM,2,46,1,4,DK,440.5,DK,449,31,No
5/31/2017 16:15:11,ZIM,2,46,1,5,DK,449,DK,505.77,31,No
5/31/2017 16:15:37,ZIM,2,46,1,6,DK,505.37,DK,508.5,33,No
5/31/2017 16:16:04,ZIM,2,46,2,1,DK,508.5,DK,508.847,34,No
5/31/2017 16:32:13,ZIM,2,46,2,2,DK,508.848,DK,510.29,35,No
5/31/2017 16:33:26,ZIM,2,46,2,3,DK,510.29,DK,510.763,35,No
5/31/2017 16:34:15,ZIM,2,46,2,4,DK,510.763,DK,510.766,35,No
5/31/2017 16:34:50,ZIM,2,46,2,5,DK,510.766,DK,511,34,No
5/31/2017 16:35:56,ZIM,2,46,2,6,DK,511,DK,511,34,No
5/31/2017 16:36:20,ZIM,2,46,3,1,DK,511,DK,511,34,No
5/31/2017 16:36:45,ZIM,2,46,3,2,DK,511,DK,511,30,No
5/31/2017 16:37:16,ZIM,2,46,3,3,DK,511,DK,552,31,No
5/31/2017 16:37:48,ZIM,2,46,3,4,DK,552,DK,601,34,No
5/31/2017 16:38:14,ZIM,2,46,3,5,DK,601.2,DK,651,29,No
5/31/2017 16:38:44,ZIM,2,46,3,6,DK,651,DK,699,32,No
5/31/2017 16:39:08,ZIM,2,46,4,1,DK,699,DK,755,30,No
5/31/2017 16:39:36,ZIM,2,46,4,2,DK,755,DK,758,30,No
5/31/2017 16:40:05,ZIM,2,46,4,3,DK,758,DK,771,35,No
5/31/2017 16:03:07,ZIM,2,46,4,4,DK,771,DK,851,32,No
5/31/2017 16:03:41,ZIM,2,46,4,5,DK,852,DK,859.5,31,No
5/31/2017 16:04:40,ZIM,2,46,4,6,DK,859.5,DK,908.6,35,No
5/31/2017 16:05:15,ZIM,2,46,5,1,DK,908.85,DK,4040,35,No
5/31/2017 16:05:56,ZIM,2,46,5,2,DK,4040,DK,4212,35,No
5/31/2017 16:06:35,ZIM,2,46,5,3,DK,4310,DK,4430,35,No
5/31/2017 16:07:04,ZIM,2,46,5,4,DK,4430,DK,4442,34,No
5/31/2017 16:08:17,ZIM,2,46,5,5,DK,4442,DL,5,35,No
5/31/2017 16:08:48,ZIM,2,46,5,6,DL,5,DL,31,35,No
5/31/2017 16:09:19,ZIM,2,46,6,1,DL,31,DL,65,31,No
5/31/2017 16:09:57,ZIM,2,46,6,2,DL,65,DL,65,21,No
5/31/2017 16:10:26,ZIM,2,46,6,3,DL,65,DL,117,31,No
5/31/2017 16:10:56,ZIM,2,46,6,4,DL,119.7,DL,183.9,34,No
5/31/2017 16:11:21,ZIM,2,46,6,5,DL,204,DL,338,33,No
5/31/2017 16:11:51,ZIM,2,46,6,6,DL,338,DL,529,35,No
5/31/2017 16:13:19,ZIM,2,46,7,1,DL,529,DL,644,30,No
5/31/2017 16:13:48,ZIM,2,46,7,2,DL,644,DL,706,31,No
5/31/2017 16:14:18,ZIM,2,46,7,3,DL,706,DL,870,34,No
5/31/2017 16:14:56,ZIM,2,46,7,4,DL,917,DL,1066.7,33,No
5/31/2017 16:15:23,ZIM,2,46,7,5,DL,1067.5,DP,3,34,No
5/31/2017 16:15:57,ZIM,2,46,7,6,DP,3,DP,3,34,No
5/31/2017 16:16:22,ZIM,2,46,8,1,DP,4,DP,12,35,No
5/31/2017 16:16:53,ZIM,2,46,8,2,DP,12,DP,12,30,No
5/31/2017 16:17:22,ZIM,2,46,8,3,DP,12,DP,14,31,No
5/31/2017 16:17:49,ZIM,2,46,8,4,DP,14,DP,17,33,No
5/31/2017 16:18:12,ZIM,2,46,8,5,DP,17,DP,17,31,No
5/31/2017 16:18:37,ZIM,2,46,8,6,DP,17,DP,26,32,No
5/31/2017 16:19:03,ZIM,2,46,9,1,DP,26,DP,38,30,No
5/31/2017 16:07:55,ZIM,2,46,9,2,DP,38,DP,41,30,No
5/31/2017 16:08:30,ZIM,2,46,9,3,DP,42,DP,42,31,No
5/31/2017 16:08:53,ZIM,2,46,9,4,DP,42,DP,42,32,No
5/31/2017 16:09:22,ZIM,2,46,9,5,DP,42,DP,43,30,No
5/31/2017 16:13:41,ZIM,2,46,9,6,DP,43,DP,44,32,No
5/31/2017 16:18:57,ZIM,2,46,10,1,DP,44,DP,44,31,No
5/31/2017 16:19:44,ZIM,2,46,10,2,DP,44,DP,48,32,No
5/31/2017 16:20:09,ZIM,2,46,10,3,DP,48,DP,48,32,No
5/31/2017 16:21:16,ZIM,2,46,10,4,DP,48,DP,48,31,No
5/31/2017 16:21:36,ZIM,2,46,10,5,DP,48,DP,48,29,No
5/31/2017 16:22:11,ZIM,2,46,10,6,DP,48,DP,48,31,No
5/31/2017 16:22:35,ZIM,2,46,11,1,DP,48,DP,52,34,No
5/31/2017 16:22:56,ZIM,2,46,11,2,DP,52,DP,53,33,No
5/31/2017 16:23:19,ZIM,2,46,11,3,DP,53,DP,58,32,No
5/31/2017 16:26:59,ZIM,2,46,11,4,DP,58,DP,63,32,No
5/31/2017 16:27:26,ZIM,2,46,11,5,DP,63,DP,63.7,31,No
,ZIM,2,46,11,6,DP,63.7,DP,64,34,No
5/31/2017 16:45:14,ZIM,2,46,12,1,DP,64,DP,66,30,No
5/31/2017 16:45:56,ZIM,2,46,12,2,DP,66,DP,66,30,No
5/31/2017 16:46:13,ZIM,2,46,12,3,DP,66,DP,66,30,No
5/31/2017 16:46:36,ZIM,2,46,12,4,DP,66,DP,66,30,No
5/31/2017 16:46:56,ZIM,2,46,12,5,DP,66,DP,66,31,No
5/31/2017 16:47:20,ZIM,2,46,12,6,DP,66,DP,66,32,No
5/31/2017 17:26:47,ZIM,2,46,13,1,DP,66,DP,66,28,No
5/31/2017 17:28:03,ZIM,2,46,13,2,DP,66,DP,66,33,No
5/31/2017 17:29:18,ZIM,2,46,13,3,DP,66,DP,66,30,No
5/31/2017 17:29:52,ZIM,2,46,13,4,DP,66,DP,66,33,No
5/31/2017 17:30:20,ZIM,2,46,13,5,DP,66,DP,68,32,No
5/31/2017 16:22:32,ZIM,2,46,13,6,DP,68,DP,69,31,No
5/31/2017 16:23:01,ZIM,2,46,14,1,DP,72,DP,81.5,29,No
5/31/2017 18:27:49,ZIM,2,46,14,2,DP,81.5,DP,84.5,31,No
5/31/2017 18:31:17,ZIM,2,46,14,3,DP,85.3,DP,85.8,30,No
5/31/2017 18:36:45,ZIM,2,46,14,4,DP,85.8,DP,86,31,No
5/31/2017 18:41:15,ZIM,2,46,14,5,DP,86,DP,91,31,No
5/31/2017 19:32:03,ZIM,2,46,14,6,DP,91,DP,94,33,No
5/31/2017 19:34:25,ZIM,2,47,1,1,DP,91,DP,94,33,No
5/31/2017 19:39:20,ZIM,2,47,1,2,DP,99,DP,99,34,No
5/31/2017 19:44:31,ZIM,2,47,1,3,DP,99,DP,99,28,No
5/31/2017 19:45:29,ZIM,2,47,1,4,DP,99,DP,99,28,No
5/31/2017 20:11:54,ZIM,2,47,1,5,DP,99,DP,100,31,No
5/31/2017 20:12:52,ZIM,2,47,1,6,DP,100,DP,102,31,No
5/31/2017 20:13:22,ZIM,2,47,2,1,DP,102,DP,103,30,No
6/1/2017 17:47:35,ZIM,2,47,2,2,DP,103,DP,104,27,No
6/1/2017 17:48:01,ZIM,2,47,2,3,DP,104,DP,122,32,No
6/1/2017 17:48:23,ZIM,2,47,2,4,DP,122,DP,125,29,No
6/1/2017 17:48:51,ZIM,2,47,2,5,DP,125,DP,130,32,No
6/1/2017 17:50:07,ZIM,2,47,2,6,DP,130,DP,134.8,30,No
6/1/2017 17:51:07,ZIM,2,47,3,1,DP,134.8,DP,138.3,31,No
6/1/2017 17:55:33,ZIM,2,47,3,2,DP,138.7,DP,140.3,33,No
6/1/2017 17:55:54,ZIM,2,47,3,3,DP,140.6,DP,143,30,No
6/1/2017 17:56:15,ZIM,2,47,3,4,DP,143,DP,154,33,No
6/1/2017 17:56:33,ZIM,2,47,3,5,DP,154,DP,161,32,No
6/1/2017 17:56:53,ZIM,2,47,3,6,DP,161,DP,161,31,No
6/1/2017 17:57:10,ZIM,2,47,4,1,DP,161,DP,161.8,32,No
6/1/2017 17:57:31,ZIM,2,47,4,2,DP,162,DP,163,33,No
6/1/2017 17:59:26,ZIM,2,47,4,3,DP,163,DP,164,34,No
5/31/2017 16:41:04,ZIM,2,47,4,4,DP,166,DP,171,35,No
5/31/2017 16:42:34,ZIM,2,47,4,5,DP,171,DP,171,35,No
5/31/2017 16:42:53,ZIM,2,47,4,6,DP,171,DP,172,35,No
5/31/2017 16:43:12,ZIM,2,47,5,1,DP,172,DP,174,31,No
5/31/2017 16:43:37,ZIM,2,47,5,2,DP,174,DP,178,32,No
5/31/2017 16:43:57,ZIM,2,47,5,3,DP,178,DP,178,30,No
5/31/2017 16:44:18,ZIM,2,47,5,4,DP,178,DP,181,35,No
5/31/2017 16:44:39,ZIM,2,47,5,5,DP,181,DP,184,33,No
5/31/2017 16:45:17,ZIM,2,47,5,6,DP ,184,DP ,185.9,26,No
5/31/2017 16:45:48,ZIM,2,47,6,1,DP,185.9,DP ,192,35,No
5/31/2017 16:46:10,ZIM,2,47,6,2,DP,192,DP,193,35,No
5/31/2017 16:46:33,ZIM,2,47,6,3,DP,193,DP,199,35,No
5/31/2017 16:46:57,ZIM,2,47,6,4,DP,199,DP,199.9,28,No
5/31/2017 16:47:21,ZIM,2,47,6,5,DP,199.9,DP,202,33,No
5/31/2017 16:47:40,ZIM,2,47,6,6,DP,202,DP,202,33,No
5/31/2017 16:48:03,ZIM,2,47,7,1,DP,202,DP,303,31,No
5/31/2017 16:48:21,ZIM,2,47,7,2,DP,203,DP ,203,32,No
5/31/2017 16:48:40,ZIM,2,47,7,3,DP,203,DP,204,35,No
5/31/2017 16:49:01,ZIM,2,47,7,4,DP,205,DP,208,30,No
5/31/2017 16:50:17,ZIM,2,47,7,5,DP,208,DP,214,31,No
5/31/2017 16:50:47,ZIM,2,47,7,6,DP,214,DP,214.5,33,No
5/31/2017 16:51:23,ZIM,2,47,8,1,DP ,214.5,DP,215,31,No
5/31/2017 16:51:41,ZIM,2,47,8,2,DP,216,DP,218,30,No
5/31/2017 16:52:04,ZIM,2,47,8,3,DP,218.3,DP,224,31,No
5/31/2017 16:52:37,ZIM,2,47,8,4,DP,224,DP,23,32,No
5/31/2017 16:53:04,ZIM,2,47,8,5,DP,233,DP,233,31,No
5/31/2017 16:54:47,ZIM,2,47,8,6,DP,233,DP,233,32,No
5/31/2017 16:55:09,ZIM,2,47,9,1,DP,233,DP,233.5,32,No
5/31/2017 16:55:40,ZIM,2,47,9,2,DP,233.5,DP,233.5,32,No
5/31/2017 16:55:59,ZIM,2,47,9,3,DP,233.5,DP,236,32,No
5/31/2017 16:56:18,ZIM,2,47,9,4,DP,236,DP,236,32,No
5/31/2017 16:56:50,ZIM,2,47,9,5,DP,236,DP,238,32,No
5/31/2017 16:57:06,ZIM,2,47,9,6,DP,238,DP,243,35,No
5/31/2017 16:57:26,ZIM,2,47,10,1,DP ,243,DP,247,33,No
5/31/2017 16:57:48,ZIM,2,47,10,2,DP ,247,DP ,254,31,No
5/31/2017 16:58:10,ZIM,2,47,10,3,DP,254,DP,255,35,No
5/31/2017 16:58:32,ZIM,2,47,10,4,DP,255,DP,257,31,No
5/31/2017 16:58:53,ZIM,2,47,10,5,DP,257,DP,257,31,No
5/31/2017 16:59:10,ZIM,2,47,10,6,DP,257,DP,257,28,No
5/31/2017 16:59:33,ZIM,2,47,11,1,DP ,257,DP,264,31,No
5/31/2017 16:59:59,ZIM,2,47,11,2,DP,264,DP,268,31,No
5/31/2017 17:00:17,ZIM,2,47,11,3,DP,268,DP,269,35,No
5/31/2017 17:00:41,ZIM,2,47,11,4,DP,258,DP,264,35,No
5/31/2017 17:00:59,ZIM,2,47,11,5,DP,264,DP,264,31,No
5/31/2017 17:01:27,ZIM,2,47,11,6,DP,264,DP,264,35,No
5/31/2017 17:01:52,ZIM,2,47,12,1,DP,269,DP,269,33,No
5/31/2017 17:02:14,ZIM,2,47,12,2,DP,269,DP,269,30,No
5/31/2017 17:02:33,ZIM,2,47,12,3,DP,269,DP,269,35,No
5/31/2017 17:02:48,ZIM,2,47,12,4,DP ,269,DP ,269,31,No
5/31/2017 17:03:03,ZIM,2,47,12,5,DP,269,DP ,269,33,No
5/31/2017 17:03:24,ZIM,2,47,12,6,DP ,269,DP,269,32,No
5/31/2017 17:04:01,ZIM,2,48,1,1,DP,269,DP,269.17,29,No
5/31/2017 17:31:59,ZIM,2,48,1,2,DP,269.17,DP,269.27,31,No
5/31/2017 17:34:22,ZIM,2,48,1,3,DP,269.27,DP,269.27,31,No
5/31/2017 17:36:40,ZIM,2,48,1,4,DP,269.27,DP,269.17,32,No
5/31/2017 17:41:23,ZIM,2,48,1,5,DP,269.27,DP,269.3,30,No
5/31/2017 18:13:46,ZIM,2,48,1,6,DP,269.3,DP,269.45,32,No
5/31/2017 18:15:05,ZIM,2,48,2,1,DP,269.45,DP,269.47,32,No
5/31/2017 18:16:18,ZIM,2,48,2,2,DP,269.47,DP,269.47,32,No
5/31/2017 18:17:41,ZIM,2,48,2,3,DP,269.47,DP,269.48,31,No
5/31/2017 18:18:13,ZIM,2,48,2,4,DP,269.8,DP,269.8,34,No
5/31/2017 18:20:01,ZIM,2,48,2,5,DP,269.8,DP,269.8,32,No
5/31/2017 18:21:19,ZIM,2,48,2,6,DP,269.8,DP,269.8,32,No
5/31/2017 18:22:52,ZIM,2,48,3,1,DP,269.8,DP,269.9,30,No
5/31/2017 18:23:29,ZIM,2,48,3,2,DP,269.9,DP,269.9,30,No
5/31/2017 18:28:33,ZIM,2,48,3,3,DP,269.9,DP,269.9,26,No
5/31/2017 18:31:26,ZIM,2,48,3,4,DP,270,DP,270,30,No
5/31/2017 18:34:04,ZIM,2,48,3,5,DP,270,DP,270,32,No
5/31/2017 18:36:00,ZIM,2,48,3,6,DP,270,DP,270,32,No
5/31/2017 18:37:03,ZIM,2,48,4,1,DP,270,DP,270,32,No
5/31/2017 18:42:39,ZIM,2,48,4,2,DP,270,DP,270,32,No
5/31/2017 18:43:52,ZIM,2,48,4,3,DP,270,DP,270,30,No
5/31/2017 18:45:04,ZIM,2,48,4,4,DP,270,DP,271,32,No
5/31/2017 18:46:52,ZIM,2,48,4,5,DP,271,DP,272,32,No
5/31/2017 18:47:26,ZIM,2,48,4,6,DP,272,DP,272,33,No
5/31/2017 18:47:54,ZIM,2,48,5,1,DP,272,DP,272,30,No
5/31/2017 18:48:21,ZIM,2,48,5,2,DP,272,DP,272.4,31,No
5/31/2017 18:48:47,ZIM,2,48,5,3,DP,272.4,DP,302,30,No
5/31/2017 18:49:18,ZIM,2,48,5,4,DP,302,DP,302,30,No
5/31/2017 19:39:35,ZIM,2,48,5,5,DP,302,DP,302,29,No
5/31/2017 19:40:09,ZIM,2,48,5,6,DP,302,DP,302,34,No
5/31/2017 19:40:45,ZIM,2,48,6,1,DP,302,DP,302,31,No
5/31/2017 19:41:29,ZIM,2,48,6,2,DP ,302,DP,302,31,No
5/31/2017 19:42:41,ZIM,2,48,6,3,DP,302,DP,302,31,No
5/31/2017 19:43:17,ZIM,2,48,6,4,DP,302,DP,302,31,No
5/31/2017 19:43:59,ZIM,2,48,6,5,DP,302,DP,302,30,No
5/31/2017 19:44:27,ZIM,2,48,6,6,DP,302,DP,302,31,No
5/31/2017 19:49:23,ZIM,2,48,7,1,DP,302,DP,302,31,No
5/31/2017 19:52:28,ZIM,2,48,7,2,DP,302,DP,302,31,No
5/31/2017 19:53:11,ZIM,2,48,7,3,DP,302,DP,302,32,No
5/31/2017 19:54:10,ZIM,2,48,7,4,DP,302,DP,302,31,No
5/31/2017 19:55:01,ZIM,2,48,7,5,DP,302,DP,302,32,No
5/31/2017 19:55:34,ZIM,2,48,7,6,DP,302,DP,302,30,No
5/31/2017 19:58:10,ZIM,2,48,8,1,DP,302,DP,302,31,No
5/31/2017 19:58:51,ZIM,2,48,8,2,DP,302,DP,302,32,No
5/31/2017 19:59:24,ZIM,2,48,8,3,DP,302,DP,302,30,No
5/31/2017 20:00:06,ZIM,2,48,8,4,DP,302,DP,302,32,No
5/31/2017 20:01:15,ZIM,2,48,8,5,DP,302,DP,302,31,No
5/31/2017 20:02:09,ZIM,2,48,8,6,DP,302,DP,302,32,No
5/31/2017 20:03:32,ZIM,2,48,9,1,DP,302,DP,302,32,No
5/31/2017 20:04:04,ZIM,2,48,9,2,DP,302,DP,302,31,No
5/31/2017 20:06:41,ZIM,2,48,9,3,DP,302,DP,302,31,No
5/31/2017 20:07:21,ZIM,2,48,9,4,DP,302,DP,302,32,No
5/31/2017 20:07:54,ZIM,2,48,9,5,DP,302,DP,302,32,No
5/31/2017 20:08:33,ZIM,2,48,9,6,DP,302,DP,302,31,No
5/31/2017 20:09:08,ZIM,2,48,10,1,DP,302,DP,302,32,No
5/31/2017 20:09:41,ZIM,2,48,10,2,DP,302,DP,302,31,No
5/31/2017 18:21:31,ZIM,2,48,10,3,DP,302,DP,302,30,No
5/31/2017 18:23:16,ZIM,2,48,10,4,DP,302,DP,302,31,No
5/31/2017 18:26:13,ZIM,2,48,10,5,DP,302,DP,302,31,No
5/31/2017 18:27:06,ZIM,2,48,10,6,DP,302,DP,302,34,No
5/31/2017 18:28:39,ZIM,2,48,11,1,DP,302,DP,302,31,No
5/31/2017 18:29:19,ZIM,2,48,11,2,DP,302.08,DP,534,31,No
5/31/2017 18:29:57,ZIM,2,48,11,3,DP,354,DP,354,33,No
5/31/2017 18:30:35,ZIM,2,48,11,4,DP,354,DP,360,36,No
5/31/2017 18:31:16,ZIM,2,48,11,5,DP,360,DP,374,30,No
5/31/2017 18:31:50,ZIM,2,48,11,6,DP,395,DP,402,32,No
5/31/2017 18:34:26,ZIM,2,48,12,1,DP,402,DP,402,32,No
5/31/2017 18:35:15,ZIM,2,48,12,2,DP,402,DP,402,31,No
5/31/2017 18:35:45,ZIM,2,48,12,3,DP,402,DP,402,31,No
5/31/2017 18:44:13,ZIM,2,48,12,4,DP,402,DP,402,32,No
5/31/2017 18:48:31,ZIM,2,48,12,5,DP,402,DP,402,33,No
5/31/2017 18:49:11,ZIM,2,48,12,6,DP,402,DP,402,35,No
5/31/2017 18:49:59,ZIM,2,48,13,1,DP,402,DP,402,32,No
5/31/2017 18:50:40,ZIM,2,48,13,2,DP,402,DP,402,31,No
5/31/2017 18:51:10,ZIM,2,48,13,3,DP,402,DP,402,32,No
5/31/2017 18:51:40,ZIM,2,48,13,4,DP,402,DP,402,31,No
5/31/2017 18:52:12,ZIM,2,48,13,5,DP,402,DP,402,31,No
5/31/2017 18:52:55,ZIM,2,48,13,6,DP,402,DP,402,31,No
5/31/2017 18:53:34,ZIM,2,48,14,1,DP,402,DP,501,31,No
5/31/2017 18:54:00,ZIM,2,48,14,2,DP,501,DP,501,29,No
5/31/2017 18:54:37,ZIM,2,48,14,3,DP,501,DP,501,31,No
5/31/2017 18:55:09,ZIM,2,48,14,4,DP,501,DP,503,31,No
5/31/2017 18:55:35,ZIM,2,48,14,5,DP,503,DP,504,30,No
5/31/2017 19:27:50,ZIM,2,48,14,6,DP ,505,DP,514,30,No
5/31/2017 17:46:40,ZIM,2,48,15,1,DP,514,DP,514,32,No
5/31/2017 17:47:15,ZIM,2,48,15,2,DP,515,DP,517,30,No
5/31/2017 17:47:44,ZIM,2,48,15,3,DP,517,DP,517,32,No
5/31/2017 17:48:24,ZIM,2,48,15,4,DP,525,DP,526,31,No
5/31/2017 17:49:05,ZIM,2,48,15,5,DP,526,DP,532,30,No
5/31/2017 17:49:39,ZIM,2,48,15,6,DP,532,DP,532.7,32,No
5/31/2017 17:50:21,ZIM,2,48,16,1,DP,532.7,DP,534.5,31,No
5/31/2017 17:50:50,ZIM,2,48,16,2,DP,535,DP,535,31,No
5/31/2017 17:51:30,ZIM,2,48,16,3,DP,535,DP,536.1,32,No
5/31/2017 17:52:20,ZIM,2,48,16,4,DP,536.3,DP,537,32,No
5/31/2017 17:52:50,ZIM,2,48,16,5,DP,537,DP,538,30,No
5/31/2017 17:53:22,ZIM,2,48,16,6,DP,538,DP,538,31,No
5/31/2017 17:53:52,ZIM,2,49,1,1,DP,538,DP,538,31,No
5/31/2017 17:54:21,ZIM,2,49,1,2,DP,538,DP,538,31,No
5/31/2017 17:54:58,ZIM,2,49,1,3,DP,538,DP,539,30,No
5/31/2017 17:58:01,ZIM,2,49,1,4,DP,539,DP,551,31,No
5/31/2017 17:59:25,ZIM,2,49,1,5,DP,551,DP,566.8,31,No
5/31/2017 18:00:26,ZIM,2,49,1,6,DP,556.8,DP,558,34,No
5/31/2017 18:15:14,ZIM,2,49,2,1,DP,558,DP,564,32,No
5/31/2017 18:17:40,ZIM,2,49,2,2,DP,570,DP,583,36,No
5/31/2017 18:20:01,ZIM,2,49,2,3,DP,583,DP,585,36,No
5/31/2017 18:25:00,ZIM,2,49,2,4,DP,585,DP,604,34,No
5/31/2017 18:26:39,ZIM,2,49,2,5,DP,606,DP,614,32,No
5/31/2017 18:28:51,ZIM,2,49,2,6,DP,615,DP,629,33,No
5/31/2017 18:30:15,ZIM,2,49,3,1,DP,629,DP,635,30,No
5/31/2017 18:32:45,ZIM,2,49,3,2,DP,635,DP,641,33,No
5/31/2017 18:34:05,ZIM,2,49,3,3,DP,641,DP,645,32,No
5/31/2017 18:39:37,ZIM,2,49,3,4,DP,645,DP,646,29,No
5/31/2017 18:40:33,ZIM,2,49,3,5,DP,646,DP,650,31,No
5/31/2017 18:42:26,ZIM,2,49,3,6,DP,650,DP,668,32,No
5/31/2017 18:45:51,ZIM,2,49,4,1,DP,668,DP,675,30,No
5/31/2017 18:47:51,ZIM,2,49,4,2,DP,675,DP,676,31,No
5/31/2017 18:48:28,ZIM,2,49,4,3,DP,676,DP,676,31,No
5/31/2017 18:50:26,ZIM,2,49,4,4,DP,676,DP,680,30,No
5/31/2017 18:51:11,ZIM,2,49,4,5,DP,680,DP,680,31,No
5/31/2017 18:51:56,ZIM,2,49,4,6,DP,680,DP,680,32,No
5/31/2017 18:53:46,ZIM,2,49,5,1,DP,680,DP,680,32,No
5/31/2017 18:54:23,ZIM,2,49,5,2,DP,680,DP,681,31,No
5/31/2017 18:55:19,ZIM,2,49,5,3,DP,681,DP,702,32,No
5/31/2017 19:28:46,ZIM,2,49,5,4,DP,702,DP,702,31,No
5/31/2017 19:30:29,ZIM,2,49,5,5,DP,702,DP,702,33,No
5/31/2017 19:46:51,ZIM,2,49,5,6,DP,702,DP,756,32,No
5/31/2017 19:32:02,ZIM,2,49,6,1,DP,756,DP,759.4,32,No
